smiles,drug,END,EAR,REP,HEP,BLO,REN,EYE,IMM,INF,GAS,NER,SKI,MET,MUS,RES,VAS,CAR,PSY
OCC1OC(O)C(F)C(O)C1O,SIDER795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
C=CC(N)CCC(=O)O,SIDER1174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)NO,n-t-butylhydroxylamine,,,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0
O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,SIDER447,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,bunazosin,0.0,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,0.0,0.0
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,SIDER443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,halazepam,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,SIDER508,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,fluphenazine enanthate,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,SIDER518,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,SIDER905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=NN(CCCl)C(=O)NC1CCCCC1,SIDER748,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,voxelotor,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,zanubrutinib,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,SIDER845,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CN[C@]1(c2ccccc2Cl)CCCCC1=O,esketamine,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](C)NC1=O,setmelanotide,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,aki-001,,0.0,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,acetrizoic acid,,,0.0,,0.0,1.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,landipirdine,,,,,0.0,0.0,,,,,,,0.0,,0.0,,0.0,
O=C(CCCl)NCc1ccccc1,beclamide,,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,0.0
CCN1C(=O)NC(c2ccccc2)C1=O,SIDER560,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
CC(=O)Nc1cc(-c2ccncc2)c[nH]c1=O,acetylamrinone,,,,,1.0,,,,,,,,,,,,,
OCC(F)(F)F,trifluoroethanol,0.0,,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,,,
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,SIDER160,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CNC(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CC1)S(=O)(=O)c1ccco1,n-{(1s;2r)-1-benzyl-3-[(cyclopropylmethyl)(2-furylsulfonyl)amino]-2-hydroxypropyl}-n'-methylsuccinamide,,,,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,mepazine,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0
CCN(CC)CC(=O)Nc1c(C)cccc1C,SIDER676,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NC(=O)NC1NC(=O)NC1=O,allantoin,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,remacemide,0.0,,,,0.0,0.0,1.0,,,1.0,1.0,0.0,,,,,,
Cc1c(OCC(F)(F)F)ccnc1C[S+](O)c1nc2ccccc2[nH]1,lansoprazole,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,butafenacil,,0.0,,,,,,,,0.0,,,,,,0.0,,
NC1(C(=O)O)CC1,1-aminocyclopropanecarboxylic acid,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,0.0
CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,rilzabrutinib,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,0.0
CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(C(=O)CCN)CC2)c(C(C)C)c1,[2;4;6-triisopropyl-phenylsulfonyl-l-[3-amidino-phenylalanine]]-piperazine-n'-beta-alanine,,,0.0,,0.0,,,,,0.0,,,,,,,,0.0
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,SIDER1138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCCCC[C@@H](O)[C@H]1C(=O)O[C@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C(\C)[C@@H](O)[C@H](O)[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,pentamycin,,0.0,,,,,0.0,0.0,,,,,,,,0.0,,
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,valacyclovir hydrochloride,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,vadimezan,,,,,,0.0,,,,,,,,0.0,,,0.0,0.0
N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,SIDER800,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NCC(N)=O,glycinamide,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0
O=C(O[C@@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,SIDER1008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,SIDER1236,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,SIDER563,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,mevinolinic acid,,,0.0,0.0,,,,,0.0,,,0.0,,,,0.0,,0.0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,kitasamycin,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)CCC2,sitaxentan sodium,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0
C[C@@H]1O[C@H]2CC(=O)O[C@H]2C2=C1C(=O)c1c(O)c3c(c(O)c1C2=O)[C@H]1C[C@@H](O[C@H]2CC[C@H](O)[C@H](C)O2)[C@@]3(O)[C@@H](C)O1,granaticin b,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0
OCCN1CC(O)C(O)C(O)C1CO,SIDER343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H]1[C@H](N2CCS(=O)(=O)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,artemisone,,,,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,delapril,,0.0,,0.0,,,,,,,,,0.0,0.0,,,,0.0
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,SIDER890,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,simfibrate,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,,0.0
CNC(=O)[C@@H](NC(=O)[C@H](OCc1ccc(-c2ccsc2)cc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccc(-c2ccsc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)C)C(C)C,inhibitor bea409,,,0.0,,,,,0.0,,,,0.0,,,,,,0.0
C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,ladarixin,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccc([N+](=O)[O-])c3cccc1c23,3-diphenol-6-nitro-3h-benzo[de]isochromen-1-one,0.0,,,,,0.0,,,,0.0,0.0,,,,,0.0,0.0,
Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,filorexant,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,,0.0,,
Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)NC(CO)(CO)CO)C(=O)NC(CO)(CO)CO)cc3)c[nH]c2[nH]1,pemetrexed ditromethamine,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,riboflavin tetrabutyrate,0.0,0.0,,,,,,,,,,,,,,0.0,,
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,aminopterin,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0
CO[C@@H]1[C@H](OP(=O)(OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)SCOC(=O)OC(C)C)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,inarigivir soproxil,0.0,,,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0
O=c1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1,lgd-2226,,,,,0.0,,,,0.0,,,,,,,,,
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC,teduglutide,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
O=C(Nc1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,larotrectinib,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,9-(n-methyl-l-isoleucine)-cyclosporin a,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,SIDER1179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,candesartan,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,vericiguat,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
C[C@@]12CC[C@@H]3[C@@](CC[C@H]4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=O)C2,isosteviol,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,
NC(=O)CC(N)C(=O)O,asparaginase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)CN2,triglu-5-formyl-tetrahydrofolate,,,,,0.0,,,,,0.0,,,,0.0,,0.0,,
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,SIDER624,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C(Nc1cc(C2CC2)n[nH]1)c1ccccc1,n-(5-cyclopropyl-1h-pyrazol-3-yl)benzamide,,,0.0,,,,,0.0,,,,,,,0.0,,0.0,
O=C(O)CCC(=O)Nc1ccc(Br)cn1,4-[(5-bromopyridin-2-yl)amino]-4-oxobutanoic acid,,,0.0,,,,,,,,,0.0,0.0,,,,0.0,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,aluminium clofibrate,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,,
COC(=O)Nc1nc2cc([S+](O)c3ccccc3)ccc2[nH]1,oxfendazole,,,,0.0,,,,,,0.0,0.0,,,,,,,
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,SIDER571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,imidafenacin,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,
CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,gabapentin enacarbil,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,cinoxate,,,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,
O=C(O)c1ccc(-c2ccccc2Cl)o1,5-(2-chlorophenyl)furan-2-carboxylic acid,,,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0
c1ccc(NCc2cccnc2)cc1,n-(pyridin-3-ylmethyl)aniline,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,,0.0,0.0
COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,1-cyclobutyl-3-(3;4-dimethoxyphenyl)-1h-pyrazolo[3;4-d]pyrimidin-4-amine,,,,0.0,,,,,,,0.0,,0.0,,,,,0.0
O=C(Nc1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)c(NC(=O)c2cccc([N+](=O)[O-])c2)c1)c1cccc([N+](=O)[O-])c1,4-{2;4-bis[(3-nitrobenzoyl)amino]phenoxy}phthalic acid,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,gianvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2CC1S(=O)(=O)O,carbazochrome sulfonic acid,,,,,,,,0.0,,0.0,0.0,,,,,,,
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(N)=O,n-acetyl-l-phenylalanyl-4-[difluoro(phosphono)methyl]-l-phenylalaninamide,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,,,0.0,,0.0
CNCCON=c1c2ccccc2ccc2ccccc12,demexiptiline,,,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,SIDER287,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCOc1ccccc1OCC1CNCCO1,viloxazine,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
COc1ccc(C2(c3ccc(OC)cc3)NC(=O)N(CCN3CCCCC3)C2=O)cc1,idanpramine,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C=N/NO)cc1)C1CCCCC1,ximelagatran,,,,1.0,,,,,,,,,,,,1.0,1.0,
CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,chlorphenoxamine,,,,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,0.0,1.0,1.0
Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1Cl,bms-564929,,0.0,,,0.0,,,,,,,0.0,0.0,,0.0,,0.0,
Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,cenisertib,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0
C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O,equilenin,,,,,,,,,0.0,,,0.0,,,,,,
C/C=C/C(=O)N(CC)c1ccccc1C,crotamiton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CC=CC(=O)N(CC)c1ccccc1C,SIDER461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)NC,ethyl n-methylcarbamate,,,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,cediranib,,,,0.0,,,0.0,,,,0.0,,,,,,,
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,denatonium,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0
CNc1ccc(-c2nc3ccc([18F])cc3s2)cc1,snubh-nm-333 f-18,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0
CC(C)(NC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1ccccc1-3)C(=O)O,n-[(13-cyclohexyl-6;7-dihydroindolo[1;2-d][1;4]benzoxazepin-10-yl)carbonyl]-2-methyl-l-alanine,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0
CC(C)(N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,ipamorelin,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1,farudodstat,,,,,0.0,,,,,,,,0.0,,0.0,,,0.0
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,cudc-101,,,,0.0,,,,,,,0.0,,,0.0,,0.0,,
C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,varlitinib,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,0.0,0.0,,0.0
CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1N1CCNCC1,5-(5-chloro-2;4-dihydroxyphenyl)-n-ethyl-4-piperazin-1-yl-1h-pyrazole-3-carboxamide,,,,,,,0.0,,,,,,0.0,,,,,0.0
COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,adp-597,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,blonanserin,,,,,,,,0.0,,,,,,0.0,,,0.0,0.0
O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O,indirubin-3'-monoxime,,,,,,0.0,,,0.0,,,0.0,0.0,,,0.0,,
CC(Cc1ccccc1)NN,pheniprazine,0.0,,0.0,,,0.0,,,0.0,,,,0.0,,,,,
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,eltrombopag olamine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCCCCCCCCCCCSCC(COP(=O)(O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-])OCCCCCCCCCC,fozivudine tidoxil,,,0.0,,,,,,,,,,,0.0,,,,
NC(C(=O)O)C(=O)O,2-aminopropanedioic acid,,0.0,0.0,,,0.0,,,0.0,,,,,,,0.0,,0.0
C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,talmapimod,,,0.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,
O=C(/C=C(\O)c1nnn[nH]1)c1c[nH]c2ccc(Cl)cc12,(2z)-1-(5-chloro-1h-indol-3-yl)-3-hydroxy-3-(1h-tetrazol-5-yl)-2-propen-1-one,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0
CC(C)(C)c1onc(OCP(=O)(O)O)c1C[C@H](N)C(=O)O,2-amino-3-(5-tert-butyl-3-(phosphonomethoxy)-4-isoxazolyl)propionic acid,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,
